anno;codice_regione;regione;codice_asl;asl;codice_struttura;struttura;indirizzo;codice_tipo_struttura;sottotipo_struttura;tipo_struttura;comune;sigla_provincia;codice_disciplina;disciplina;posti_letto_day_hospital;posti_letto_day_surgery;posti_letto_degenza_ordinaria;posti_letto_utilizzati;num_dimessi;giornate_degenza;giornate_disponibili;degenza_media_ordinaria;icm;tasso_utilizzo
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;39;PEDIATRIA                       ;1;0;15;15;553;2.146;5.475;3,88;0,70;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;40;PSICHIATRIA                     ;0;0;8;8;269;2.601;2.829;9,67;0,95;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;43;UROLOGIA                        ;1;0;13;13;458;3.302;4.745;7,21;1,04;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;49;TERAPIA INTENSIVA               ;0;0;16;12;307;4.427;4.471;14,42;0,80;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;50;UNITA` CORONARICA               ;0;0;6;8;263;1.673;2.920;6,36;1,02;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;51;ASTANTERIA                      ;0;0;11;8;234;2.320;2.920;9,91;1,10;62,90
2022;150;CAMPANIA                      ;207;A.S.L. SALERNO                          ;150165;DEA VALLO DELLA LUCANIA-AGROPOLI             ;VIA F.CAMMAROTA snc                     ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VALLO DELLA LUCANIA          ;SA;94;TERAPIA SEMI-INTENSIVA          ;0;0;7;6;120;2.177;2.129;18,14;0,97;62,90
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150189;OSP.CIV. GAETANINA SCOTTO                    ;via De Gasperi loc Cent                 ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;PROCIDA                      ;NA;09;CHIRURGIA GENERALE              ;0;1;2;2;22;45;730;2,05;0,53;17,53
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150189;OSP.CIV. GAETANINA SCOTTO                    ;via De Gasperi loc Cent                 ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;PROCIDA                      ;NA;26;MEDICINA GENERALE               ;1;0;2;2;98;339;730;3,46;0,94;17,53
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150189;OSP.CIV. GAETANINA SCOTTO                    ;via De Gasperi loc Cent                 ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;PROCIDA                      ;NA;37;OSTETRICIA E GINECOLOGIA        ;0;1;2;2;0;0;730;0,00;0,00;17,53
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;08;CARDIOLOGIA                     ;1;0;12;12;458;2.714;4.380;5,93;1,18;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;09;CHIRURGIA GENERALE              ;0;3;27;18;1.369;5.788;6.509;4,23;1,16;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;10;CHIRURGIA MAXILLO FACCIALE      ;0;1;2;1;68;129;365;1,90;0,92;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;14;CHIRURGIA VASCOLARE             ;0;0;1;2;36;256;608;7,11;1,69;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;21;GERIATRIA                       ;0;0;6;6;214;2.110;2.190;9,86;1,06;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;26;MEDICINA GENERALE               ;1;0;27;26;991;9.713;9.491;9,80;1,13;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;30;NEUROCHIRURGIA                  ;0;2;18;18;563;5.144;6.570;9,14;0,86;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;34;OCULISTICA                      ;0;3;1;1;46;127;365;2,76;0,90;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;1;24;19;823;6.254;6.996;7,60;1,11;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;37;OSTETRICIA E GINECOLOGIA        ;0;3;21;19;1.325;5.742;6.753;4,33;1,09;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;38;OTORINOLARINGOIATRIA            ;0;2;6;3;94;433;1.034;4,61;1,20;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;39;PEDIATRIA                       ;0;0;10;8;430;1.427;2.920;3,32;0,70;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;40;PSICHIATRIA                     ;2;0;16;6;301;1.830;2.190;6,08;1,04;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;43;UROLOGIA                        ;0;2;15;14;882;4.760;5.110;5,40;1,11;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;49;TERAPIA INTENSIVA               ;0;0;11;11;162;2.151;4.015;13,28;0,94;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;50;UNITA` CORONARICA               ;0;0;8;6;462;3.478;2.007;7,53;1,19;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;51;ASTANTERIA                      ;0;0;7;7;350;2.120;2.555;6,06;1,94;82,77
2022;150;CAMPANIA                      ;205;A.S.L. NAPOLI 2 NORD                    ;150191;OSPEDALE S.M.DELLE GRAZIE                    ;VIA DOMITIANA LOCALITA` LA SCHIANA      ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;POZZUOLI                     ;NA;94;TERAPIA SEMI-INTENSIVA          ;0;0;40;18;458;4.135;6.388;9,03;0,96;82,77
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;08;CARDIOLOGIA                     ;0;0;4;4;389;2.299;1.460;5,91;1,24;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;09;CHIRURGIA GENERALE              ;0;3;27;27;1.902;9.765;9.856;5,13;0,88;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;26;MEDICINA GENERALE               ;3;0;27;27;1.592;12.332;9.856;7,75;0,91;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;34;OCULISTICA                      ;0;5;15;15;7;13;5.475;1,86;0,75;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;2;8;8;868;4.149;2.920;4,78;1,06;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;37;OSTETRICIA E GINECOLOGIA        ;0;3;35;35;2.608;9.572;12.776;3,67;0,94;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;49;TERAPIA INTENSIVA               ;0;0;2;2;23;282;730;12,26;0,85;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;50;UNITA` CORONARICA               ;0;0;4;4;200;967;1.338;4,84;1,23;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;62;NEONATOLOGIA                    ;2;0;8;8;411;6.048;2.920;14,72;1,94;92,64
2022;150;CAMPANIA                      ;204;A.S.L. NAPOLI 1 CENTRO                  ;150196;FONDAZIONE EVANGELICA BETANIA                ;VIA ARGINE  604                         ;4;;OSPED. CLASSIF. O ASSIMIL. ART 1 L.132/1968  ;NAPOLI                       ;NA;73;TERAPIA INTENSIVA NEONATALE     ;0;0;10;10;84;1.634;3.467;19,45;1,48;92,64
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;08;CARDIOLOGIA                     ;1;0;6;6;338;2.327;2.190;6,88;0,90;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;09;CHIRURGIA GENERALE              ;0;3;16;17;613;6.020;6.023;9,82;1,03;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;26;MEDICINA GENERALE               ;0;0;24;18;722;7.554;6.479;10,46;0,95;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;29;NEFROLOGIA                      ;2;0;8;8;243;2.671;2.920;10,99;0,95;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;32;NEUROLOGIA                      ;1;0;14;14;395;4.266;5.110;10,80;0,88;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;34;OCULISTICA                      ;0;2;1;1;3;5;365;1,67;1,05;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;1;13;8;479;3.033;2.920;6,33;0,99;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;37;OSTETRICIA E GINECOLOGIA        ;2;2;24;24;1.399;5.944;8.760;4,25;0,89;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;38;OTORINOLARINGOIATRIA            ;0;2;2;2;63;315;730;5,00;1,68;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;39;PEDIATRIA                       ;2;0;10;10;389;1.160;3.650;2,98;0,86;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;43;UROLOGIA                        ;0;2;4;4;202;1.279;1.460;6,33;0,67;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;49;TERAPIA INTENSIVA               ;0;0;14;8;103;1.289;2.920;12,51;0,85;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;50;UNITA` CORONARICA               ;0;0;6;6;217;1.185;2.190;5,46;0,86;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;62;NEONATOLOGIA                    ;1;0;8;8;318;3.118;2.920;9,81;0,97;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150416;OSPEDALI  RIUNITI AREA STABIESE              ;VIALE EUROPA 79                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;CASTELLAMMARE DI STABIA      ;NA;73;TERAPIA INTENSIVA NEONATALE     ;0;0;6;6;94;2.110;2.190;22,45;2,49;83,18
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;08;CARDIOLOGIA                     ;1;0;8;8;332;2.527;2.920;7,61;0,63;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;09;CHIRURGIA GENERALE              ;0;4;30;20;767;5.249;7.178;6,84;0,71;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;26;MEDICINA GENERALE               ;2;0;14;11;211;2.521;4.015;11,95;0,83;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;2;18;13;523;4.250;4.745;8,13;0,87;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;37;OSTETRICIA E GINECOLOGIA        ;0;3;23;24;666;2.492;8.760;3,74;0,86;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;39;PEDIATRIA                       ;0;0;6;5;104;264;1.825;2,54;1,00;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;49;TERAPIA INTENSIVA               ;0;0;9;2;37;498;760;13,46;0,78;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;50;UNITA` CORONARICA               ;0;0;5;5;141;944;1.825;6,70;0,68;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150417;OSPEDALI RIUNITI PENISOLA SORRENTINA         ;CORSO ITALIA 1                          ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;SORRENTO                     ;NA;51;ASTANTERIA                      ;0;0;23;16;467;3.524;5.931;7,55;0,91;58,67
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;08;CARDIOLOGIA                     ;0;0;12;11;1.076;4.713;4.045;4,38;1,19;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;09;CHIRURGIA GENERALE              ;2;0;17;14;621;3.298;5.080;5,31;0,95;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;26;MEDICINA GENERALE               ;1;0;15;11;1;10;4.045;10,00;0,77;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;29;NEFROLOGIA                      ;1;0;5;4;174;1.960;1.551;11,26;0,94;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;32;NEUROLOGIA                      ;0;0;4;3;309;2.419;1.247;7,83;0,88;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;0;16;10;264;2.529;3.650;9,58;0,89;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;37;OSTETRICIA E GINECOLOGIA        ;1;0;12;9;874;2.887;3.254;3,30;0,96;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;38;OTORINOLARINGOIATRIA            ;1;0;1;1;43;92;365;2,14;0,77;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;39;PEDIATRIA                       ;2;0;10;7;454;1.127;2.433;2,48;0,63;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;43;UROLOGIA                        ;1;0;1;1;42;164;365;3,90;0,70;83,75
2022;150;CAMPANIA                      ;206;A.S.L. NAPOLI 3 SUD                     ;150436;OSPEDALI RIUNITI AREA NOLANA                 ;VIA DELLA REPUBBLICA N.7                ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;NOLA                         ;NA;49;TERAPIA INTENSIVA               ;0;0;10;6;144;1.444;2.342;10,03;0,69;83,75
